source,company,title,link,experience_years,education,salary,tech_stack,qualifications,preferred,responsibilities,benefits
사람인,(주)지씨,"[지씨 송도]백엔드, 데이터솔루션, 프론트 개발자 경력직 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52494412,,,,,,,,
사람인,(주)스페이스점프,(주)스페이스점프백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52672468,,,,,,,,
사람인,주식회사차자스,[CHAJAS] Django백엔드 개발자채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52759598,,,,,,,,
사람인,(주)크로스비,[백엔드 개발자]백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52700607,,,,,,,,
사람인,(주)퍼플아카데미,Node/NestJS백엔드 개발자계약직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52674012,,,,,,,,
사람인,(주)더라이징스타헤딩,AICC 전문기업백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52720555,,,,,,,,
사람인,(주)하솜정보기술,클라우드 백엔드 프로그램  java 클라우드 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52755838,,,,,,,,
사람인,(주)오픈에셋,"백엔드 개발자(BE, Backend) - 스테이블코인, Web3",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52742164,,,,,,,,
사람인,조베이스(주),조베이스(주) 시니어백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52723362,,,,,,,,
사람인,모비고(주),"모비고백엔드 개발자채용 (경력, 단기계약직)",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52544015,,,,,,,,
사람인,(주)씨앤유글로벌,백엔드 개발자(5년 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52697320,,,,,,,,
사람인,(주)테일러타운,[댄블]백엔드 개발자정규직 채용(경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52708780,,,,,,,,
사람인,모아아이,모아아이백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52665502,,,,,,,,
사람인,(주)넵튠,미프팀 백엔드개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52745374,,,,,,,,
사람인,(주)백그라운드,:[AI 영상보안 솔루션 기업]:백엔드 개발자(리드급),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52776873,,,,,,,,
사람인,(주)프리뉴,(주)프리뉴백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52454820,,,,,,,,
사람인,(주)아이도트,인공지능 의료 진단 솔루션백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52530296,,,,,,,,
사람인,(주)로보티즈,[로보티즈AI] 자율주행로봇 시스템 백엔드/프론트엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52652801,,,,,,,,
사람인,에스디에이치알(주),클라우드 백엔드개발자 경력 모집[계약/송파],https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52779227,,,,,,,,
사람인,(주)짐싸,백엔드 개발자(신입~6년),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52742358,,,,,,,,
사람인,(주)더줌웍스,스트리밍 기반 플랫폼백엔드 개발자경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52577977,,,,,,,,
사람인,(주)와탭랩스,백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52544105,,,,,,,,
사람인,(주)혜움,[개발]백엔드 개발자(5-7년),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52742917,,,,,,,,
사람인,(주)백그라운드,[[[IoT 솔루션 전문기업 - 백엔드개발자(과장~차장)]]],https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52762710,,,,,,,,
사람인,(주)참약사,(주)참약사  NestJS백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52602061,,,,,,,,
사람인,(주)브릭,반도체 EES백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52711297,,,,,,,,
사람인,(주)마크클라우드,마크클라우드 솔루션백엔드 개발자채용 (인턴),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52663801,,,,,,,,
사람인,딜리트,백엔드 개발자채용(신입&경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52700109,,,,,,,,
사람인,(주)누리인포스,백엔드 개발자(5년이상) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52705655,,,,,,,,
사람인,오프너드(주),[오프너드] Java백엔드 개발자채용 (경력 3년 ~ 7년),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52520262,,,,,,,,
사람인,(주)리얼타임메디체크,기업부설연구소백엔드 개발자경력사원,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52507852,,,,,,,,
사람인,(주)뮤디오션,뮤디오션백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52513097,,,,,,,,
사람인,(주)인터엑스,백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52395061,,,,,,,,
사람인,주식회사아이림프,[경력]백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52759235,,,,,,,,
사람인,이데아텍(주),[신입/경력]백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52650862,,,,,,,,
사람인,씨아이랩스,Nodejs백엔드 개발자(프리랜서) 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52441590,,,,,,,,
사람인,씨아이랩스,Nodejs백엔드 개발자경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52441555,,,,,,,,
사람인,제이시스템(전상혁),제이시스템백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52592284,,,,,,,,
사람인,픽플레이(주),백엔드 개발자경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52674206,,,,,,,,
사람인,(주)레진엔터테인먼트,[다우키움 계열사]백엔드 개발자(레봄개발부),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52769214,,,,,,,,
사람인,(주)에피소든,"백엔드 개발자(웹,인프라)",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52732530,,,,,,,,
사람인,(주)삼아인터내셔날,[삼아인터내셔날] IT개발팀백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52743755,,,,,,,,
사람인,(주)위엠비,(주)위엠비백엔드 개발자(경력) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52727451,,,,,,,,
사람인,알서포트(주),[코스닥 상장사] 웹백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52773168,,,,,,,,
사람인,(유)알렌의서재,[알렌의서재] 백엔드개발자(Node.js) 경력직,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52778371,,,,,,,,
사람인,주식회사무한공간연구소,[신입/경력]백엔드 개발자정직원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52699426,,,,,,,,
사람인,(주)에코아이티,"[ECHOIT]백엔드 개발자, 프론트엔드 개발자 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52322125,,,,,,,,
사람인,주식회사 아토모스,[아토모스] 시니어백엔드 개발자(광주)모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52732644,,,,,,,,
사람인,(주)1204디자인,프론트엔드 &백엔드 개발자동시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52276184,,,,,,,,
사람인,세이브더칠드런코리아,세이브더칠드런 웹서비스팀백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52733042,,,,,,,,
사람인,아이에스테크놀로지(주),"원격 모니터링 시스템 프론트,백엔드 개발자모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52747333,,,,,,,,
사람인,(주)트러스테이,[트러스테이] 노크플레이스 시니어백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52661001,,,,,,,,
사람인,(주)디코드,주식회사디코드 - Java 백엔드 및 App 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52755241,,,,,,,,
사람인,(주)펀다,[펀다] 풀스택/백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52591857,,,,,,,,
사람인,송아리아이티,백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52522837,,,,,,,,
사람인,(주)에스와이컴퍼니,백엔드 개발자(Node.js) 경력 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52771589,,,,,,,,
사람인,셀레스타라,셀레스타라에서 nest.js백엔드 개발자를 찾고 있어요,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52717322,,,,,,,,
사람인,키즐링(주),[앱개발] 앱백엔드 개발자채용 [경력 3년 이상],https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52739091,,,,,,,,
사람인,넷마블(주),플랫폼백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52538806,,,,,,,,
사람인,(주)에스브릿지,오픈마켓 플랫폼 Java 백엔드 경력 개발자 채용합니다(선정릉역),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52630958,,,,,,,,
사람인,주식회사 하이파킹,(주)하이파킹 주차장백엔드 개발자채용(경력 10년이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52640501,,,,,,,,
사람인,비엠텍시스템(주),백엔드개발자 경력(나주지사),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52661604,,,,,,,,
사람인,(주)클라모스,백엔드/프론트엔드(BE/FE) 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52613938,,,,,,,,
사람인,(주)한다랩,[(주)한다랩]백엔드 개발자정규직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52752696,,,,,,,,
사람인,(주)에스제이테크놀로지,프론트엔드부터 백엔드까지 경험하며 성장할 풀스택 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52740241,,,,,,,,
사람인,(주)세이코어,[세이코어]백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52569828,,,,,,,,
사람인,(주)리드넘버,"[리드넘버]JAVA백엔드 개발자채용 (신입 기준 연 3,800)",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52723859,,,,,,,,
사람인,(주)티피씨인터넷,[티피씨인터넷/LIKEY] 서버백엔드 개발자채용 (Node.js),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52329501,,,,,,,,
사람인,(주)시스콘로보틱스,Robotics 관제서비스(ACS)백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52582360,,,,,,,,
사람인,메디밴스,[시니어백엔드 개발자] 병원 경영 특화 마이데이터 플랫폼 개발,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52572079,,,,,,,,
사람인,(주)캐롯아이,백엔드 경력 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52615218,,,,,,,,
사람인,(주)트러스테이,[트러스테이]백엔드 개발자(Back-End Developer),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52648427,,,,,,,,
사람인,(주)나휴케어,(주)나휴케어 Java백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52489189,,,,,,,,
사람인,(주)골드앤에스,[시원스쿨] PHP 백엔드(Back-End) 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52771167,,,,,,,,
사람인,(주)애니테일,웹/백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52554815,,,,,,,,
사람인,(주)클로봇,백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52582462,,,,,,,,
사람인,(주)이글루코퍼레이션,웹어플리케이션백엔드 개발자(2년↑),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52648626,,,,,,,,
사람인,(주)스톡폴리오,백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52676202,,,,,,,,
사람인,엠투클라우드(주),R&D팀백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52710761,,,,,,,,
사람인,(주)더원인터내셔널,[딜버] PHP백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52297228,,,,,,,,
사람인,(주)에스피코리아,백엔드 개발자(1~3년),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52658869,,,,,,,,
사람인,(주)디에스알브이랩스,DSRV백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52371191,,,,,,,,
사람인,(주)트래블월렛,백엔드 개발자- 서비스 (Lead),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52613503,,,,,,,,
사람인,(주)스마일툰,NestJS/Node.js 기반백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52676597,,,,,,,,
사람인,(주)한국이크레딧테크놀로지,(주)한국이크레딧테크놀로지 백엔드개발자 채용 (고급-특급),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52737195,,,,,,,,
사람인,(주)애자일소다,(신입)파이썬 백엔드개발자(문서파싱/구조화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52745213,,,,,,,,
사람인,이로운소프트(주),프론트엔드/백엔드 개발자경력 모집.,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52706232,,,,,,,,
사람인,(주)케이비헬스케어,[KB금융그룹 계열] KB헬스케어백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52311382,,,,,,,,
사람인,피스챌린지그룹(주),[피스챌린지그룹]백엔드 개발자채용 (신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52519924,,,,,,,,
원티드,드랩,[드랩아트] 비주얼 생성형 AI 솔루션 파이썬 백엔드 개발자,https://www.wanted.co.kr/wd/332465,,,,"Git, CI/CD, TypeScript, MySQL, SQL, Python, AWS, Docker, FastAPI, PostgreSQL, Redis",,,,
원티드,브레인벤쳐스,백엔드 개발자(Backend Engineer),https://www.wanted.co.kr/wd/332457,,,,"REST API, AWS, OpenCV, Java, PostgreSQL, PyTorch, Python, JPA, Redis, 인공 지능, Kotlin, TypeScript, Spring Boot, SQL, Tensorflow, Docker, Spring, MySQL, Kubernetes, Linux, MongoDB",,,,
원티드,블루노멀(BlueNormal),백엔드 개발자,https://www.wanted.co.kr/wd/326571,,,,"Git, REST API, TypeScript, Spring, Spring Boot, SQL, Java, JPA, PostgreSQL",,,,
원티드,완드,"백엔드 개발자 - python, Django",https://www.wanted.co.kr/wd/324055,,,,"Git, REST API, TypeScript, Python, AWS, Go, Django",,,,
원티드,완드,"[인턴] 백엔드 개발자 - python, Django",https://www.wanted.co.kr/wd/324049,,,,"Git, REST API, TypeScript, Python, AWS, Go, Django",,,,
원티드,몰리턴,백엔드 개발자,https://www.wanted.co.kr/wd/315866,,,,"TypeScript, Spring, MySQL, SQL, Java, JavaScript, NestJS",,,,
원티드,위시스트,백엔드 개발자,https://www.wanted.co.kr/wd/315649,,,,"REST API, TypeScript, Kubernetes, SQL, Python, AWS, Docker, Message Queue, FastAPI, PostgreSQL, Redis",,,,
원티드,이터랩(세니아클리닉),백엔드 개발자,https://www.wanted.co.kr/wd/296984,,,,"Git, EKS, CI/CD, TypeScript, SQL, AWS, MongoDB, Message Queue, Kafka, GitHub Actions, ECS, Redis, Express, NestJS, JavaScript",,,,
원티드,사이버다임,연구소 서버개발팀 백엔드 개발자 (5년 이상),https://www.wanted.co.kr/wd/274059,,,,"CSS, HTML, TypeScript, Spring, MySQL, SQL, Java, MSSQL, JavaScript, jQuery, Spring Framework, Oracle",,,,
원티드,케이존,백엔드 개발자(신입~5년차),https://www.wanted.co.kr/wd/328431,,,,"REST API, Kotlin, TypeScript, Spring, MySQL, SQL, Next.js, Java, React",,,,
원티드,페이민트,서버 백엔드 개발자(Java/Kotlin),https://www.wanted.co.kr/wd/272871,,,,"Git, Kotlin, Spring Boot, Spring, TypeScript, SQL, MySQL, AWS, Java, Kafka",,,,
원티드,리걸케어,백엔드 개발자 (Backend Engineer),https://www.wanted.co.kr/wd/331867,,,,"Git, REST API, HTML5, AWS, Java, MSA, Message Queue, PostgreSQL, JavaScript, Elasticsearch, GCP, Golang, Python, JPA, CSS, TypeScript, Spring Boot, SQL, Docker, Kafka, Spring, MySQL",,,,
원티드,자리컴퍼니,Java 백엔드 개발자,https://www.wanted.co.kr/wd/328134,,,,"Git, REST API, Spring Boot, TypeScript, MySQL, Spring, Google Analytics, AWS, SQL, Java, Agile, GitHub, JPA, JavaScript, Spring Framework",,,,
원티드,다큐브(daquv),백엔드 개발자 (팀장급),https://www.wanted.co.kr/wd/333521,,,,"CI/CD, TypeScript, SQL, Java, dbt",,,,
원티드,맘편한세상(맘시터),백엔드 개발자,https://www.wanted.co.kr/wd/332433,,,,"Git, REST API, Node.js, Nest.js, CI/CD, AWS, Java, ArgoCD, JavaScript, Elasticsearch, Confluence, Datadog, Kotlin, Data Pipeline, TypeScript, Spring Boot, SQL, Jenkins, Airflow, Go, NestJS, Notion, Spring, Kubernetes, JIRA",,,,
원티드,와이즈버즈(wisebirds),백엔드 개발자 (5년 이상),https://www.wanted.co.kr/wd/322519,,,,"Git, REST API, EKS, AWS, Java, PostgreSQL, Terraform, Agile, Redis, Kotlin, TypeScript, SQL, ElasticSearch, BitBucket, Helm, Spring, Kubernetes, MongoDB, Spring Framework",,,,
원티드,법틀,AI LLM 엔지니어 (백엔드 개발자) (3~6년),https://www.wanted.co.kr/wd/325735,,,,"Git, HTML, VueJS, Spring Boot, TypeScript, Python, AWS, Java, Go, FastAPI, GitHub, JIRA, PostgreSQL, MSSQL, Django, Elasticsearch, JavaScript",,,,
원티드,법틀,AI LLM 엔지니어 (백엔드 개발자) (4년 이상 8년 이하),https://www.wanted.co.kr/wd/324780,,,,"Git, HTML, VueJS, Spring Boot, TypeScript, Python, AWS, Java, Go, FastAPI, GitHub, JIRA, PostgreSQL, MSSQL, Django, Elasticsearch, JavaScript",,,,
원티드,후플렉스,Java 백엔드 개발자 (3~5년),https://www.wanted.co.kr/wd/329105,,,,"Kotlin, HTML5, TypeScript, Spring, SQL, Next.js, AWS, Java, React, JPA, JavaScript",,,,
원티드,스퀘어스,큐샵 웹/쇼핑몰 플랫폼 - 백엔드 개발자 (3년 이상),https://www.wanted.co.kr/wd/332812,,,,"NestJS, Node.js, Nest.js, CI/CD, TypeScript, MySQL, SQL, AWS, Go, GitHub, Redis, PHP, JavaScript",,,,
원티드,스튜디오키코,백엔드 개발자,https://www.wanted.co.kr/wd/234466,,,,"Git, EKS, TypeScript, AWS, Python, FastAPI, ECS, Django, Flask",,,,
원티드,알리콘,Django 백엔드 개발자,https://www.wanted.co.kr/wd/314914,,,,"Git, TypeScript, GraphQL, ETL, Python, AWS, Message Queue, Django",,,,
원티드,위레이저,백엔드 개발자,https://www.wanted.co.kr/wd/231846,,,,"Git, REST API, Node.js, CI/CD, AWS, Java, MSA, GitHub Actions, React, PostgreSQL, Angular, JavaScript, Elasticsearch, Restful API, GCP, Python, IntelliJ IDEA, Redis, TypeScript, Spring Boot, SQL, Jenkins, Docker, Slack, Notion, Spring, MySQL, Kubernetes, Linux, GitHub, Spring Framework",,,,
원티드,클라우드호스피탈,.NET Core 백엔드 개발자,https://www.wanted.co.kr/wd/203743,,,,"Git, ExpressJS, REST API, Terraform, TypeScript, Kubernetes, SQL, Next.js, AWS, Docker, ElasticSearch, GitHub, PostgreSQL, Azure",,,,
원티드,겟차,백엔드 개발자,https://www.wanted.co.kr/wd/311776,,,,"Git, Node.js, TypeScript, MySQL, SQL, Kubernetes, AWS, Apache Kafka, iOS, Docker, MSA, ElasticSearch, React, React Native, React.js, Spring Framework, Android",,,,
원티드,애디터(Yess),Backend Developer (백엔드 개발자),https://www.wanted.co.kr/wd/17243,,,,"Git, CSS, GCP, REST API, TypeScript, SASS, AWS, Redux, GitHub, React, JavaScript, TDD",,,,
원티드,피클플러스,백엔드 개발자,https://www.wanted.co.kr/wd/325837,,,,"Git, CI/CD, TypeScript, Redis, MySQL, AWS, Python, MongoDB, Agile, Go, GitHub Actions, ECS, PostgreSQL, Datadog, Django, NestJS, JavaScript",,,,
원티드,핵클(Hackle),백엔드 개발자 (Software Engineer),https://www.wanted.co.kr/wd/51700,,,,"Kotlin, TypeScript, Spring, Kubernetes, SQL, AWS, MongoDB, Java, Docker, Kafka, MSA, Message Queue, JPA, Redis, Elasticsearch, Spring Framework",,,,
원티드,고위드,[신사업] Backend Engineer (백엔드 개발자),https://www.wanted.co.kr/wd/333112,,,,"GCP, TypeScript, Spring, Spring Boot, SQL, MySQL, Kubernetes, Java, Docker, Kafka, JPA, Redis",,,,
원티드,월렛원,Nodejs 백엔드 개발자,https://www.wanted.co.kr/wd/323640,,,,"Git, Flutter, REST API, Nest.js, TypeScript, MySQL, AWS, iOS, Java, Agile, JavaScript, NestJS, Android",,,,
사람인,(주)보이저,GoBackend Developer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52743977,,,,,,,,
사람인,(주)에이스파트너스서치펌,[글로벌/iGaming] JavaBackend Developer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52672332,,,,,,,,
사람인,주식회사 셈웨어,[CEMWARE.Inc] JavaBackend Developer(산업기능요원/보충역),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52765891,,,,,,,,
사람인,시너지파트너즈(주),[생보사] IT 개발팀Backend Developer(대리~과장급:정규직),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52746280,,,,,,,,
사람인,(주)보이스루,[카카오 계열사]Backend Developer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52290974,,,,,,,,
사람인,메가존클라우드(주),Backend Developer채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52679679,,,,,,,,
사람인,(주)비바이노베이션,Backend Developer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52739057,,,,,,,,
사람인,현대오토에버(주),Backend Developer- 제조/품질완결 시스템 개발/운영 (아산),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52756354,,,,,,,,
사람인,(주)에스브이,"[SV그룹] AOS, iOS, Backend, Web Developer 시니어/주니어 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52738632,,,,,,,,
사람인,(주)빌드코퍼레이션,Backend Developer/ 2~4년,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52697200,,,,,,,,
사람인,주식회사 엑스홀딩스,Backend Developer(NestJS),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52705053,,,,,,,,
사람인,(주)제로더,Zerorder PythonBackend Developer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52653468,,,,,,,,
사람인,(주)파스토,Backend Developer(로보틱스),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52296650,,,,,,,,
사람인,(주)빌드코퍼레이션,Backend Developer/ 8년↑,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52697248,,,,,,,,
사람인,(주)빌드코퍼레이션,Backend Developer/ 5~7년,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52697233,,,,,,,,
사람인,주식회사 비단팝팝,(주)비단팝팝Backend Developer경력사원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52726010,,,,,,,,
사람인,(주)잉카인터넷,[DevGroup] TACHYONBackend Developer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52592338,,,,,,,,
사람인,(주)아이브,백엔드 개발자(Backend Developer),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52662051,,,,,,,,
사람인,메가존클라우드(주),Backend Developer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52581288,,,,,,,,
사람인,(주)투네이션,[투네이션]Spring Boot 백엔드 개발자를 모집합니다.(5년 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52743952,,,,,,,,
사람인,다큐브(주),백엔드 개발자 팀장급 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52760424,,,,,,,,
사람인,(주)스승님,(주)스승님 플러앱개발 백엔드 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52756141,,,,,,,,
사람인,(주)리한,주식회사 리한 IT개발자 채용 (백엔드),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52725855,,,,,,,,
사람인,(주)캐더,(주)캐더 백엔드 개발자 모집 (정철어학원/젭스),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52672224,,,,,,,,
사람인,온잇코리아(주),[물류IT 스타트업] 백엔드 개발자 채용(경력3년이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52583044,,,,,,,,
사람인,(주)모벤티스,(주)모벤티스 백엔드 개발자 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52767777,,,,,,,,
사람인,에이치엘엘중앙(주),[중앙그룹 HLL] 프론트/백엔드 개발자 경력사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52700828,,,,,,,,
사람인,(주)써큘러랩스,(주)써큘러랩스 백엔드 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52757845,,,,,,,,
사람인,(주)지냅스,모바일·웹 서비스 백엔드 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52545226,,,,,,,,
사람인,(주)캐낸다,(주)캐낸다 백엔드 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52512216,,,,,,,,
사람인,(주)메타몬스터,"(주)메타몬스터 JAVA,PHP,Nodejs 백엔드 개발자 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52745400,,,,,,,,
사람인,주식회사차엔차,주식회사차엔차 Node.js 백엔드 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52752313,,,,,,,,
사람인,(주)참테크놀로지,(주)참테크놀로지 백엔드 개발자 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52593567,,,,,,,,
사람인,주식회사 인터랙트솔루션,[경력] 백엔드 개발자 채용 - 블록체인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52647077,,,,,,,,
사람인,씨너지파트너(주),B2B 트레이딩 플랫폼 백엔드 개발자 파트너를 찾습니다 :),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52728330,,,,,,,,
사람인,(주)한샘,㈜한샘(본사) 백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52553938,,,,,,,,
사람인,(주)데일리페이,데일리페이 Back-End 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52474788,,,,,,,,
