source,title,company,link,conditions,sector,raw_text,tech_stack
사람인,[카닥]백엔드 개발자(3년-6년),(주)카닥,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52724586&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울서초구', '경력 3~6년', '학력무관', '정규직']","백엔드/서버개발,앱개발,유지보수,MySQL,Node.js외수정일 26/01/05","[카닥] 백엔드 개발자 (3년-6년) 스크랩 ~ 02/02(월) 입사지원 서울 서초구 경력 3~6년 학력무관 정규직 백엔드/서버개발 , 앱개발 , 유지보수 , MySQL , Node.js 외 수정일 26/01/05 (주)카닥 관심기업 등록 관심기업 등록 카닥 기업정보 공고 모아보기 +","['SQL', 'MySQL', 'JavaScript']"
사람인,백엔드 개발자채용(신입&경력),딜리트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52700109&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['경기용인시 기흥구', '경력무관', '학력무관', '정규직', '3,200 만원']","백엔드/서버개발,SI·시스템통합,소프트웨어개발등록일 25/12/31","인기있는 백엔드 개발자 채용(신입&경력) 스크랩 ~ 01/30(금) 입사지원 경기 용인시 기흥구 경력무관 학력무관 정규직 3,200 만원 백엔드/서버개발 , SI·시스템통합 , 소프트웨어개발 등록일 25/12/31 딜리트 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,백엔드 개발자모집 (계약직),서울아산병원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52650988&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울송파구', '경력무관', '대졸↑', '기간제·계약직']","웹개발,앱개발,데이터분석가,연구원,R&D외수정일 25/12/24","평균연봉 상위 10% 백엔드 개발자 모집 (계약직) 스크랩 채용시 입사지원 서울 송파구 경력무관 대졸↑ 기간제·계약직 웹개발 , 앱개발 , 데이터분석가 , 연구원 , R&D 외 수정일 25/12/24 서울아산병원 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,AI 플랫폼백엔드 개발자(전문연구요원 가능),(주)트윔,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52707318&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['경기화성시', '신입·경력', '석사↑', '정규직']","Java,Javascript,SI개발,딥러닝,머신러닝외등록일 26/01/02","인기있는 AI 플랫폼 백엔드 개발자 (전문연구요원 가능) 스크랩 ~ 01/31(토) 입사지원 경기 화성시 신입·경력 석사↑ 정규직 Java , Javascript , SI개발 , 딥러닝 , 머신러닝 외 등록일 26/01/02 (주)트윔 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'JavaScript']"
사람인,(주)스탁브릭스백엔드 개발자모집,(주)스탁브릭스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52753539&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울마포구', '경력3년↑', '학력무관', '정규직']","웹개발,앱개발,개발PM,소프트웨어개발등록일 26/01/07","유연근무제 (주)스탁브릭스 백엔드 개발자 모집 스크랩 ~ 02/06(금) 입사지원 서울 마포구 경력3년↑ 학력무관 정규직 웹개발 , 앱개발 , 개발PM , 소프트웨어개발 등록일 26/01/07 (주)스탁브릭스 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,백엔드개발자(JAVA) 신입 및 경력 모집,(주)제온스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52741452&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울강남구', '경력 1~3년', '초대졸↑', '정규직']","Java,앱개발,MySQL,API,AI(인공지능)외수정일 26/01/06","급성장중 백엔드개발자(JAVA) 신입 및 경력 모집 스크랩 ~ 02/05(목) 입사지원 서울 강남구 경력 1~3년 초대졸↑ 정규직 Java , 앱개발 , MySQL , API , AI(인공지능) 외 수정일 26/01/06 (주)제온스 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'SQL', 'MySQL', 'REST API']"
사람인,㈜한샘(본사)백엔드 개발자,(주)한샘,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52553938&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울마포구', '경력3년↑', '학력무관', '정규직']","백엔드/서버개발,판매,가구·침구·소품등록일 25/12/12","IT개발·데이터 스크랩 급상승 ㈜한샘(본사) 백엔드 개발자 스크랩 ~ 01/11(일) 홈페이지 지원 서울 마포구 경력3년↑ 학력무관 정규직 백엔드/서버개발 , 판매 , 가구·침구·소품 등록일 25/12/12 (주)한샘 관심기업 등록 관심기업 등록 한샘 기업정보 공고 모아보기 +",[]
사람인,[경력]백엔드 개발자(인재 Pool 상시모집),(주)비큐에이아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52710301&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울중구', '경력 5~15년', '대졸↑', '정규직']","백엔드/서버개발,AI(인공지능),소프트웨어개발수정일 26/01/02","합격 시 50만원 [경력] 백엔드 개발자 (인재 Pool 상시모집) 스크랩 ~ 01/31(토) 입사지원 서울 중구 경력 5~15년 대졸↑ 정규직 백엔드/서버개발 , AI(인공지능) , 소프트웨어개발 수정일 26/01/02 (주)비큐에이아이 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,백엔드 개발자,(주)클로봇,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52582462&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['경기성남시', '경력 3~5년', '대졸↑', '계약직']","백엔드/서버개발,소프트웨어개발수정일 25/12/16","합격 시 50만원 백엔드 개발자 스크랩 ~ 01/14(수) 입사지원 경기 성남시 경력 3~5년 대졸↑ 계약직 백엔드/서버개발 , 소프트웨어개발 수정일 25/12/16 (주)클로봇 관심기업 등록 관심기업 등록 클로봇 기업정보 공고 모아보기 +",[]
사람인,웹어플리케이션백엔드 개발자(2년↑),(주)이글루코퍼레이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52648626&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울송파구', '경력 2~5년', '초대졸↑', '정규직']","백엔드/서버개발,컨텐츠제공수정일 25/12/24","합격 시 50만원 웹어플리케이션 백엔드 개발자 (2년↑) 스크랩 ~ 01/22(목) 입사지원 서울 송파구 경력 2~5년 초대졸↑ 정규직 백엔드/서버개발 , 컨텐츠제공 수정일 25/12/24 (주)이글루코퍼레이션 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,[SW개발] 경력직백엔드 개발자모집 - 그룹웨어,한진정보통신(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52712431&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울강서구', '경력 3~5년', '대졸↑', '계약직']","백엔드/서버개발,Java,PostgreSQL,SpringBoot,IT컨설팅등록일 26/01/02","평균연봉 상위 10% [SW개발] 경력직 백엔드 개발자 모집 - 그룹웨어 스크랩 ~ 01/17(토) 홈페이지 지원 서울 강서구 경력 3~5년 대졸↑ 계약직 백엔드/서버개발 , Java , PostgreSQL , SpringBoot , IT컨설팅 등록일 26/01/02 한진정보통신(주) 관심기업 등록 관심기업 등록 한진 기업정보 공고 모아보기 +","['Elasticsearch', 'Java', 'SQL', 'Spring', 'PostgreSQL']"
사람인,이지케어텍(주) 의료장비 인터페이스 서버/백엔드 개발자모집,이지케어텍(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52566281&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울중구', '경력2년↑', '초대졸↑', '정규직·계약직']","백엔드/서버개발,MySQL,SE(시스템엔지니어),네트워크,Git외수정일 25/12/15","평균연봉 6,000 이상 이지케어텍(주) 의료장비 인터페이스 서버/ 백엔드 개발자 모집 스크랩 ~ 01/14(수) 입사지원 서울 중구 경력2년↑ 초대졸↑ 정규직·계약직 백엔드/서버개발 , MySQL , SE(시스템엔지니어) , 네트워크 , Git 외 수정일 25/12/15 이지케어텍(주) 관심기업 등록 관심기업 등록 서울대학교병원 기업정보 공고 모아보기 +","['SQL', 'MySQL', 'Git']"
사람인,[하이브랩]백엔드 개발자채용 (5년차 이상),(주)하이브랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52687559&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['경기성남시 분당구', '경력5년↑', '학력무관', '정규직']","백엔드/서버개발,MySQL,Python,Node.js,아키텍쳐외등록일 25/12/30","프리한 복장 [하이브랩] 백엔드 개발자 채용 (5년차 이상) 스크랩 ~ 01/29(목) 입사지원 경기 성남시 분당구 경력5년↑ 학력무관 정규직 백엔드/서버개발 , MySQL , Python , Node.js , 아키텍쳐 외 등록일 25/12/30 (주)하이브랩 관심기업 등록 관심기업 등록 하이브랩 기업정보 공고 모아보기 +","['SQL', 'MySQL', 'Python', 'JavaScript']"
사람인,시니어백엔드 개발자- 플랫폼 (금융),(주)트래블월렛,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52542462&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울강남구', '경력 6~11년', '학력무관', '정규직']","백엔드/서버개발,금융기관수정일 25/12/11","합격 시 50만원 시니어 백엔드 개발자 - 플랫폼 (금융) 스크랩 오늘마감 입사지원 서울 강남구 경력 6~11년 학력무관 정규직 백엔드/서버개발 , 금융기관 수정일 25/12/11 (주)트래블월렛 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,백엔드 개발자- 서비스 (Lead),(주)트래블월렛,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52613503&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울강남구', '경력 11~20년', '학력무관', '정규직']","백엔드/서버개발,금융기관수정일 25/12/19","합격 시 50만원 백엔드 개발자 - 서비스 (Lead) 스크랩 ~ 01/17(토) 입사지원 서울 강남구 경력 11~20년 학력무관 정규직 백엔드/서버개발 , 금융기관 수정일 25/12/19 (주)트래블월렛 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,서버개발팀백엔드 개발자(경력),(주)사이버다임,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52626669&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울송파구', '경력 5~15년', '초대졸↑', '정규직']","백엔드/서버개발,웹개발,SI개발,API,소프트웨어개발수정일 25/12/22","합격 시 50만원 서버개발팀 백엔드 개발자 (경력) 스크랩 ~ 01/20(화) 입사지원 서울 송파구 경력 5~15년 초대졸↑ 정규직 백엔드/서버개발 , 웹개발 , SI개발 , API , 소프트웨어개발 수정일 25/12/22 (주)사이버다임 관심기업 등록 관심기업 등록 사이버다임 기업정보 공고 모아보기 +",['REST API']
사람인,백엔드 개발자(5년이상) 모집,(주)누리인포스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52705655&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['경기성남시 분당구', '경력5년↑', '초대졸↑', '정규직']","백엔드/서버개발,Java,Javascript,API,JPA외등록일 26/01/02","워라밸 백엔드 개발자 (5년이상) 모집 스크랩 ~ 01/31(토) 입사지원 경기 성남시 분당구 경력5년↑ 초대졸↑ 정규직 백엔드/서버개발 , Java , Javascript , API , JPA 외 등록일 26/01/02 (주)누리인포스 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'REST API', 'JavaScript']"
사람인,백엔드 개발자채용,(주)에이치엔,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52699482&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['서울강남구', '경력5년↑', '학력무관', '계약직']","백엔드/서버개발,소프트웨어개발수정일 25/12/31","백엔드 개발자 채용 스크랩 ~ 01/16(금) 입사지원 서울 강남구 경력5년↑ 학력무관 계약직 백엔드/서버개발 , 소프트웨어개발 수정일 25/12/31 (주)에이치엔 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,마이데이터/고객자산백엔드 개발자,(주)카카오페이증권,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52752056&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['경기성남시 분당구', '경력5년↑', '학력무관', '정규직']","백엔드/서버개발,Java,아키텍쳐,JPA,RestAPI외수정일 26/01/07","연봉상승률 10% 이상 마이데이터/고객자산 백엔드 개발자 스크랩 ~ 01/15(목) 홈페이지 지원 경기 성남시 분당구 경력5년↑ 학력무관 정규직 백엔드/서버개발 , Java , 아키텍쳐 , JPA , RestAPI 외 수정일 26/01/07 (주)카카오페이증권 관심기업 등록 관심기업 등록 카카오 기업정보 공고 모아보기 +","['Java', 'Elasticsearch', 'REST API']"
사람인,백엔드 개발자[재택근무/연차 23일],(주)상상스퀘어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52610647&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=1c69afcb-46fe-4938-93b5-b06438fac027,"['경기성남시 분당구', '경력 3~20년', '고졸↑', '정규직']","백엔드/서버개발,Node.js,AI(인공지능),AWS,Docker외수정일 25/12/19","합격 시 50만원 백엔드 개발자 [재택근무/연차 23일] 스크랩 ~ 01/17(토) 홈페이지 지원 경기 성남시 분당구 경력 3~20년 고졸↑ 정규직 백엔드/서버개발 , Node.js , AI(인공지능) , AWS , Docker 외 수정일 25/12/19 (주)상상스퀘어 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['AWS', 'Docker', 'JavaScript']"
사람인,백엔드 개발자(1~3년),(주)에스피코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52658869&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울강서구', '경력 1~3년', '고졸↑', '정규직']","백엔드/서버개발,웹개발,앱개발수정일 25/12/27","합격 시 50만원 백엔드 개발자 (1~3년) 스크랩 ~ 01/25(일) 입사지원 서울 강서구 경력 1~3년 고졸↑ 정규직 백엔드/서버개발 , 웹개발 , 앱개발 수정일 25/12/27 (주)에스피코리아 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,[NHN KCP] Java 백엔드 웹개발자(사원/대리급),엔에이치엔케이씨피,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52384059&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울구로구', '경력 3~8년', '초대졸↑', '정규직']","백엔드/서버개발,Java,MySQL,핀테크,SpringBoot외수정일 25/12/26","연봉상승률 10% 이상 [NHN KCP] Java 백엔드 웹개발자(사원/대리급) 스크랩 채용시 홈페이지 지원 서울 구로구 경력 3~8년 초대졸↑ 정규직 백엔드/서버개발 , Java , MySQL , 핀테크 , SpringBoot 외 수정일 25/12/26 엔에이치엔케이씨피 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'SQL', 'MySQL', 'Spring']"
사람인,(주)프리뉴백엔드 개발자모집,(주)프리뉴,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52454820&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['경기안산시 단원구', '신입·경력', '학력무관', '계약직']","백엔드/서버개발,제조업 회사본사수정일 25/12/02","IT개발·데이터 지원 급상승 (주)프리뉴 백엔드 개발자 모집 스크랩 채용시 입사지원 경기 안산시 단원구 신입·경력 학력무관 계약직 백엔드/서버개발 , 제조업 회사본사 수정일 25/12/02 (주)프리뉴 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,백엔드 개발자(그룹웨어 운영),(주)브이엔티지,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52280160&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울마포구', '경력 3~6년', '학력무관', '정규직']","백엔드/서버개발,Java,GCP,Linux,MSSQL외수정일 25/12/22","급성장중 백엔드 개발자 (그룹웨어 운영) 스크랩 채용시 홈페이지 지원 서울 마포구 경력 3~6년 학력무관 정규직 백엔드/서버개발 , Java , GCP , Linux , MSSQL 외 수정일 25/12/22 (주)브이엔티지 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'SQL', 'Linux', 'GCP']"
사람인,[신입/경력] JAVA 웹/앱백엔드 개발자모집,(주)인피아드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52419628&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['경기과천시', '경력3년↑', '초대졸↑', '정규직']","백엔드/서버개발,웹개발,Java,앱개발,Javascript외수정일 25/11/27","[신입/경력] JAVA 웹/앱 백엔드 개발자 모집 스크랩 채용시 입사지원 경기 과천시 경력3년↑ 초대졸↑ 정규직 백엔드/서버개발 , 웹개발 , Java , 앱개발 , Javascript 외 수정일 25/11/27 (주)인피아드 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'JavaScript']"
사람인,[제품 본부]백엔드 개발자채용,매드업,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52444887&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울강남구', '경력 1~10년', '대졸↑', '정규직·전문연구요원']","백엔드/서버개발,웹개발,Java,Python,API외수정일 26/01/02","IT개발·데이터 스크랩 급상승 [제품 본부] 백엔드 개발자 채용 스크랩 ~ 01/30(금) 홈페이지 지원 서울 강남구 경력 1~10년 대졸↑ 정규직·전문연구요원 백엔드/서버개발 , 웹개발 , Java , Python , API 외 수정일 26/01/02 매드업 관심기업 등록 관심기업 등록 매드업 기업정보 공고 모아보기 +","['Java', 'Python', 'REST API']"
사람인,자사 솔루션/신규 웹 개발 및 운영 서버/백엔드 개발자(경력),엔에스원소프트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52674805&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울강남구', '경력 5~10년', '초대졸↑', '정규직']","백엔드/서버개발,Java,MySQL,API,MariaDB외등록일 25/12/29","평균연봉 상위 10% 자사 솔루션/신규 웹 개발 및 운영 서버/ 백엔드 개발자 (경력) 스크랩 ~ 02/27(금) 입사지원 서울 강남구 경력 5~10년 초대졸↑ 정규직 백엔드/서버개발 , Java , MySQL , API , MariaDB 외 등록일 25/12/29 엔에스원소프트(주) 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'SQL', 'MySQL', 'REST API']"
사람인,PHP/Laravel백엔드 개발자(Vue.js 활용 필수),(주)나노아이티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52549160&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['대구수성구', '경력3년↑', '학력무관', '정규직']","백엔드/서버개발,웹개발,솔루션업체,소프트웨어개발등록일 25/12/12","연봉상승률 10% 이상 PHP/Laravel 백엔드 개발자 (Vue.js 활용 필수) 스크랩 ~ 01/11(일) 입사지원 대구 수성구 경력3년↑ 학력무관 정규직 백엔드/서버개발 , 웹개발 , 솔루션업체 , 소프트웨어개발 등록일 25/12/12 (주)나노아이티 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",['JavaScript']
사람인,(주)참약사  NestJS백엔드 개발자모집,(주)참약사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52602061&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울성북구', '경력3년↑', '학력무관', '정규직']","백엔드/서버개발,웹개발,앱개발,유지보수,시스템관리외수정일 25/12/30","연봉상승률 10% 이상 (주)참약사  NestJS 백엔드 개발자 모집 스크랩 ~ 01/17(토) 입사지원 서울 성북구 경력3년↑ 학력무관 정규직 백엔드/서버개발 , 웹개발 , 앱개발 , 유지보수 , 시스템관리 외 수정일 25/12/30 (주)참약사 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['NestJS', 'Elasticsearch', 'JavaScript']"
사람인,[마곡] LG 협력사백엔드 개발자하반기 채용,(주)티윈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52631428&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울강서구', '경력3년↑', '학력무관', '정규직']","백엔드/서버개발,Java,Node.js,JSP,React-Native외등록일 25/12/22","연봉상승률 10% 이상 [마곡] LG 협력사 백엔드 개발자 하반기 채용 스크랩 ~ 01/21(수) 입사지원 서울 강서구 경력3년↑ 학력무관 정규직 백엔드/서버개발 , Java , Node.js , JSP , React-Native 외 등록일 25/12/22 (주)티윈 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +","['Java', 'JavaScript']"
사람인,프론트엔드 &백엔드 개발자동시 채용,(주)1204디자인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52276184&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['광주광산구', '경력1년↑', '초대졸↑', '정규직']","백엔드/서버개발,웹개발,Java,프론트엔드,유지보수외수정일 25/11/13","IT개발·데이터 지원 급상승 프론트엔드 & 백엔드 개발자 동시 채용 스크랩 채용시 입사지원 광주 광산구 경력1년↑ 초대졸↑ 정규직 백엔드/서버개발 , 웹개발 , Java , 프론트엔드 , 유지보수 외 수정일 25/11/13 (주)1204디자인 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",['Java']
사람인,[정규직/오목교역]백엔드 개발자채용,(주)온누리스토어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52627855&location=ts&searchword=%EB%B0%B1%EC%97%94%EB%93%9C+%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=276034f8-f40b-442b-93fb-e7efd456d100,"['서울양천구', '경력3년↑', '대졸↑', '정규직']","백엔드/서버개발,웹개발,전자상거래,쇼핑몰,B2B외등록일 25/12/22","IT개발·데이터 스크랩 급상승 [정규직/오목교역] 백엔드 개발자 채용 스크랩 ~ 02/15(일) 입사지원 서울 양천구 경력3년↑ 대졸↑ 정규직 백엔드/서버개발 , 웹개발 , 전자상거래 , 쇼핑몰 , B2B 외 등록일 25/12/22 (주)온누리스토어 관심기업 등록 관심기업 등록 랩헌드레드 기업정보 공고 모아보기 +",[]
